,YEAR,MONTH,DAY,SEASON,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
5637,2015,6,8,1,76.4,63.8,1017.2,2.1,10.0,8.5,15.9,21.0,89.1,62.1,0.0,0.0
5638,2015,6,9,1,77.8,67.4,1011.3,996.1,9.8,8.3,13.0,21.0,89.1,64.9,0.31,0.0
5639,2015,6,10,1,76.6,67.6,1012.2,996.9,9.8,3.7,7.0,15.9,89.1,66.9,0.25,0.0
5640,2015,6,11,1,80.2,69.7,1014.8,999.5,9.8,5.2,12.0,22.0,93.0,66.9,0.08,0.0
5641,2015,6,12,1,80.9,70.5,1016.1,0.8,10.0,7.0,13.0,19.0,93.0,70.0,0.0,0.0
5642,2015,6,13,1,83.5,69.2,1016.6,1.3,9.9,5.3,8.9,0.0,95.0,71.1,0.0,0.0
5643,2015,6,14,1,84.1,68.1,1017.6,2.2,10.0,3.2,9.9,17.1,96.1,71.1,0.0,0.0
5644,2015,6,15,1,84.7,68.4,1017.2,1.8,10.0,2.7,8.9,14.0,99.0,71.1,0.0,0.0
5645,2015,6,16,1,86.2,67.1,1016.3,1.0,10.0,3.5,8.9,20.0,100.0,72.0,0.0,0.0
5646,2015,6,17,1,85.5,68.3,1017.3,2.0,10.0,2.4,8.0,0.0,100.0,73.0,0.0,0.0
5647,2015,6,18,1,83.6,71.2,1017.0,1.8,10.0,3.9,8.9,21.0,98.1,72.0,0.69,0.0
5648,2015,6,19,1,81.0,71.9,1016.3,1.2,8.5,5.3,14.0,22.0,98.1,71.1,1.98,0.0
5649,2015,6,20,1,80.9,70.8,1015.4,0.0,9.7,7.1,15.0,20.0,96.1,71.1,0.17,0.0
5650,2015,6,21,2,83.7,70.0,1013.3,997.9,9.9,6.8,22.9,42.0,96.1,71.1,0.1,0.0
5651,2015,6,22,2,83.1,67.3,1016.6,1.2,10.0,2.0,5.1,0.0,96.1,70.0,0.0,0.0
5652,2015,6,23,2,86.3,71.5,1016.3,1.0,9.9,5.3,12.0,17.1,98.1,70.0,0.0,0.0
5653,2015,6,24,2,86.4,69.7,1016.0,0.8,10.0,5.8,9.9,0.0,98.1,75.9,0.0,0.0
5654,2015,6,25,2,80.8,70.0,1016.7,1.6,9.9,4.3,15.9,21.0,95.0,72.0,0.1,0.0
5655,2015,6,26,2,80.7,71.0,1013.5,998.2,9.5,3.6,11.1,17.1,91.9,71.1,0.21,0.0
5656,2015,6,27,2,76.4,71.0,1011.4,996.7,9.2,7.1,26.0,36.9,91.9,69.1,1.78,0.0
5657,2015,6,28,2,75.4,63.9,1009.8,994.5,9.8,6.5,11.1,17.1,88.0,70.0,0.47,0.0
5658,2015,6,29,2,73.5,59.7,1014.1,998.7,10.0,2.8,8.9,0.0,88.0,60.1,0.0,0.0
5659,2015,6,30,2,79.4,65.2,1013.0,997.7,10.0,4.6,15.9,24.1,91.9,60.1,0.0,0.0
5660,2015,7,1,2,76.1,67.9,1013.1,997.9,7.9,6.6,15.9,22.9,91.9,66.9,0.02,0.0
5661,2015,7,2,2,79.3,69.6,1012.7,997.4,7.5,7.3,15.0,19.0,87.1,66.9,0.0,0.0
5662,2015,7,3,2,73.7,70.5,1013.1,997.9,5.9,2.9,8.0,0.0,87.1,69.1,0.24,0.0
5663,2015,7,4,2,76.6,70.2,1013.5,998.1,9.7,6.5,13.0,25.1,87.1,69.1,0.14,0.0
5664,2015,7,5,2,79.0,69.6,1017.9,2.5,10.0,5.7,13.0,19.0,90.0,69.1,0.06,0.0
5665,2015,7,6,2,77.6,69.3,1018.8,3.5,9.8,6.8,25.1,39.0,90.0,69.1,0.79,0.0
5666,2015,7,7,2,80.3,69.3,1018.6,3.3,10.0,4.9,11.1,15.9,91.0,70.0,0.0,0.0
5667,2015,7,8,2,81.9,72.4,1018.4,3.1,10.0,7.0,12.0,0.0,91.0,70.0,0.0,0.0
5668,2015,7,9,2,81.7,70.7,1018.1,2.9,9.9,4.5,12.0,14.0,93.9,72.0,0.0,0.0
5669,2015,7,10,2,83.9,70.6,1017.2,1.9,10.0,4.8,9.9,0.0,93.9,72.0,0.0,0.0
5670,2015,7,11,2,81.2,70.5,1016.8,1.5,9.7,3.9,11.1,18.1,93.9,72.0,0.0,0.0
5671,2015,7,12,2,76.4,65.6,1017.4,2.0,9.5,3.6,7.0,0.0,91.0,66.0,0.0,0.0
5672,2015,7,13,2,78.7,70.1,1012.3,997.2,9.4,4.6,15.0,24.1,88.0,66.0,0.55,0.0
5673,2015,7,14,2,77.1,70.1,1007.0,992.0,9.5,7.3,13.0,19.0,88.0,69.8,0.1,0.0
5674,2015,7,15,2,81.3,67.1,1005.8,990.6,10.0,6.3,12.0,18.1,88.0,70.0,0.0,0.0
5675,2015,7,16,2,78.9,65.8,1013.8,998.5,10.0,4.8,14.0,17.1,88.0,72.0,0.0,0.0
5676,2015,7,17,2,78.0,67.2,1017.4,2.0,9.7,3.6,8.9,0.0,90.0,68.0,0.0,0.0
5677,2015,7,18,2,80.6,71.0,1016.0,0.7,10.0,6.0,12.0,14.0,93.0,68.0,0.0,0.0
5678,2015,7,19,2,78.5,72.4,1013.7,998.5,9.5,5.0,15.9,31.1,93.0,72.0,0.02,0.0
5679,2015,7,20,2,81.7,73.0,1010.4,995.2,9.6,3.5,9.9,0.0,93.0,72.0,1.57,0.0
5680,2015,7,21,2,83.6,72.1,1007.3,992.1,10.0,6.2,25.1,38.1,93.0,72.0,0.0,0.0
5681,2015,7,22,2,78.7,70.0,1010.1,994.8,9.7,1.8,6.0,0.0,93.0,71.1,0.78,0.0
5682,2015,7,23,2,77.2,70.5,1013.0,997.8,9.2,4.5,15.9,25.1,88.0,71.1,0.0,0.0
5683,2015,7,24,2,78.2,68.6,1013.8,998.3,9.0,4.9,12.0,17.1,86.0,72.0,0.76,0.0
5684,2015,7,25,2,76.1,63.5,1015.5,0.1,9.1,1.5,8.0,0.0,88.0,64.0,0.0,0.0
5685,2015,7,26,2,78.0,64.6,1015.9,0.5,10.0,2.2,6.0,0.0,89.1,64.0,0.0,0.0
5686,2015,7,27,2,80.2,69.8,1015.4,0.1,10.0,3.7,7.0,0.0,90.0,66.0,0.0,0.0
5687,2015,7,28,2,81.6,70.8,1015.5,0.2,10.0,3.9,9.9,15.9,90.0,72.0,0.0,0.0
5688,2015,7,29,2,81.6,70.7,1015.5,0.2,10.0,3.5,7.0,0.0,91.0,73.0,0.0,0.0
5689,2015,7,30,2,83.0,71.0,1013.9,998.6,10.0,3.3,5.1,0.0,93.9,73.0,0.0,0.0
5690,2015,7,31,2,82.3,66.7,1013.1,997.9,9.9,3.5,8.9,15.0,93.9,73.0,0.0,0.0
5691,2015,8,1,2,79.3,62.5,1013.2,997.9,9.7,1.3,7.0,0.0,93.0,64.9,0.0,0.0
5692,2015,8,2,2,78.5,60.7,1013.5,998.3,10.0,2.8,8.9,0.0,93.0,64.9,0.0,0.0
5693,2015,8,3,2,80.2,65.6,1012.8,997.6,10.0,3.7,9.9,0.0,95.0,64.9,0.0,0.0
5694,2015,8,4,2,83.5,70.6,1014.1,998.9,9.7,6.1,12.0,17.1,95.0,69.1,0.0,0.0
5695,2015,8,5,2,84.4,68.9,1014.7,999.4,9.9,3.1,9.9,15.0,97.0,73.0,0.0,0.0
5696,2015,8,6,2,80.6,67.8,1013.1,997.6,9.2,2.4,20.0,27.0,97.0,71.1,0.0,0.0
5697,2015,8,7,2,72.9,70.0,1009.1,993.9,8.4,4.1,8.9,0.0,75.0,71.1,1.68,0.0
5698,2015,8,8,2,74.7,66.1,1011.5,996.2,8.5,7.1,14.0,19.0,84.9,70.0,0.02,0.0
5699,2015,8,9,2,75.4,60.9,1015.6,0.2,10.0,1.8,6.0,0.0,89.1,64.0,0.0,0.0
5700,2015,8,10,2,76.4,66.3,1015.7,0.4,10.0,5.4,8.9,0.0,89.1,64.0,0.0,0.0
5701,2015,8,11,2,77.5,69.1,1012.4,997.1,9.4,7.5,11.1,28.0,86.0,69.8,0.0,0.0
5702,2015,8,12,2,75.5,64.3,1013.6,998.1,9.7,3.5,8.0,0.0,87.1,66.9,0.29,0.0
5703,2015,8,13,2,74.2,62.4,1017.1,1.6,9.9,1.3,8.0,0.0,88.0,63.0,0.0,0.0
5704,2015,8,14,2,76.5,63.7,1020.4,5.0,10.0,3.0,8.0,0.0,88.0,63.0,0.0,0.0
5705,2015,8,15,2,78.0,64.2,1020.5,5.0,10.0,2.3,6.0,0.0,91.0,64.9,0.0,0.0
5706,2015,8,16,2,80.0,65.5,1020.3,4.9,9.7,2.8,6.0,0.0,91.9,66.0,0.0,0.0
5707,2015,8,17,2,81.3,65.3,1019.5,4.1,9.9,2.8,8.9,0.0,95.0,69.1,0.0,0.0
5708,2015,8,18,2,79.2,68.9,1017.0,1.7,9.9,5.1,9.9,14.0,95.0,69.1,0.0,0.0
5709,2015,8,19,2,78.1,71.7,1014.8,999.7,9.7,5.2,8.0,0.0,89.1,73.0,0.12,0.0
5710,2015,8,20,2,78.3,72.0,1014.0,998.7,8.5,5.4,13.0,15.9,90.0,71.6,0.07,0.0
5711,2015,8,21,2,80.1,68.9,1015.6,0.3,10.0,4.5,12.0,18.1,90.0,72.0,0.0,0.0
5712,2015,8,22,2,76.3,60.8,1018.2,2.7,10.0,4.5,8.0,0.0,88.0,66.0,0.0,0.0
5713,2015,8,23,2,74.1,60.9,1016.5,1.1,10.0,1.3,6.0,0.0,87.1,61.0,0.0,0.0
5714,2015,8,24,2,78.9,67.9,1013.0,997.7,9.8,2.6,14.0,25.1,91.9,61.0,0.0,0.0
5715,2015,8,25,2,79.1,68.2,1012.0,996.7,9.2,3.1,7.0,0.0,91.9,72.0,0.89,0.0
5716,2015,8,26,2,75.1,62.4,1013.9,998.7,10.0,4.7,8.9,14.0,89.1,69.1,0.0,0.0
5717,2015,8,27,2,74.7,61.9,1017.4,1.9,10.0,6.2,9.9,14.0,84.0,68.0,0.0,0.0
5718,2015,8,28,2,73.1,58.9,1020.6,5.1,9.4,3.4,9.9,0.0,87.1,60.1,0.0,0.0
5719,2015,8,29,2,73.8,59.6,1022.2,6.6,9.6,2.6,7.0,0.0,87.1,60.1,0.0,0.0
5720,2015,8,30,2,75.1,61.3,1020.6,5.1,10.0,1.4,7.0,0.0,86.0,60.1,0.0,0.0
5721,2015,8,31,2,72.2,66.7,1019.5,4.0,7.6,3.1,7.0,0.0,86.0,63.0,1.44,0.0
5722,2015,9,1,2,76.8,68.1,1018.2,2.9,7.0,0.7,5.1,0.0,90.0,66.2,0.31,0.0
5723,2015,9,2,2,79.2,68.8,1017.1,1.8,9.5,1.6,8.9,0.0,93.9,66.9,0.0,0.0
5724,2015,9,3,2,77.9,68.4,1013.8,998.6,7.3,1.7,15.0,21.0,93.9,68.0,0.1,0.0
5725,2015,9,4,2,77.5,68.7,1014.2,998.9,8.1,1.3,14.0,25.1,91.9,68.0,0.0,0.0
5726,2015,9,5,2,75.1,69.0,1019.1,3.8,7.0,5.6,15.0,22.0,91.9,68.0,0.0,0.0
5727,2015,9,6,2,73.4,66.6,1020.7,5.2,10.0,5.4,8.9,0.0,86.0,66.0,0.0,0.0
5728,2015,9,7,2,77.1,68.9,1019.4,4.1,9.0,4.5,8.9,14.0,87.1,66.0,0.0,0.0
5729,2015,9,8,2,77.1,70.5,1017.5,2.3,7.9,1.8,8.0,0.0,89.1,70.0,0.0,0.0
5730,2015,9,9,2,79.4,71.4,1014.8,999.5,9.9,4.6,12.0,0.0,91.0,70.0,0.04,0.0
5731,2015,9,10,2,79.1,72.2,1009.7,994.8,9.3,5.9,12.0,28.0,91.0,71.1,0.34,0.0
5732,2015,9,11,2,75.5,69.2,1009.5,994.3,8.1,1.8,5.1,0.0,89.1,70.0,0.08,0.0
5733,2015,9,12,2,74.6,69.2,1007.9,992.6,9.7,5.8,15.9,24.1,84.0,68.0,0.0,0.0
5734,2015,9,13,2,67.9,56.4,1010.2,994.8,9.7,3.7,8.0,17.1,78.1,59.0,0.34,0.0
5735,2015,9,14,2,63.3,47.3,1021.6,5.9,10.0,1.2,6.0,0.0,78.1,48.0,0.0,0.0
5736,2015,9,15,2,65.0,50.4,1026.7,10.9,10.0,1.7,8.0,0.0,82.0,48.0,0.0,0.0
5737,2015,9,16,2,66.7,53.3,1027.0,11.3,10.0,1.3,5.1,0.0,82.0,50.0,0.0,0.0
5738,2015,9,17,2,69.9,59.0,1022.2,6.6,10.0,1.3,5.1,0.0,84.0,52.0,0.0,0.0
5739,2015,9,18,2,70.1,58.7,1017.0,1.5,9.3,2.8,8.9,14.0,84.0,55.9,0.0,0.0
5740,2015,9,19,2,73.2,62.2,1013.8,998.6,8.7,2.2,6.0,0.0,87.1,55.9,0.0,0.0
5741,2015,9,20,2,72.9,64.0,1013.0,997.6,10.0,2.6,8.9,0.0,87.1,62.1,0.0,0.0
5742,2015,9,21,2,71.6,63.8,1016.4,0.9,10.0,5.6,8.0,0.0,86.0,62.1,0.0,0.0
5743,2015,9,22,2,69.3,61.7,1019.3,3.7,10.0,7.3,14.0,19.0,79.0,64.9,0.0,0.0
5744,2015,9,23,3,70.5,59.5,1020.7,5.1,10.0,8.7,12.0,18.1,79.0,66.0,0.0,0.0
5745,2015,9,24,3,67.8,57.7,1020.8,5.2,10.0,7.9,14.0,21.0,77.0,60.1,0.0,0.0
5746,2015,9,25,3,66.9,64.8,1019.5,3.9,4.7,9.0,18.1,25.1,75.9,60.1,0.77,0.0
5747,2015,9,26,3,66.4,64.5,1020.6,5.0,5.1,10.2,15.0,21.0,70.0,64.0,1.1,0.0
5748,2015,9,27,3,68.5,65.3,1021.3,5.6,6.6,10.7,14.0,22.9,77.0,64.0,0.8,0.0
5749,2015,9,28,3,73.5,69.5,1018.8,2.9,6.6,7.4,14.0,20.0,80.1,64.0,0.03,0.0
5750,2015,9,29,3,75.7,74.1,1012.1,997.3,5.3,5.8,8.9,0.0,82.0,70.0,0.82,0.0
5751,2015,9,30,3,76.9,73.3,1008.2,992.9,8.5,2.8,5.1,0.0,82.9,73.4,0.37,0.0
5752,2015,10,1,3,65.2,62.0,1011.5,996.1,7.9,8.4,15.9,25.1,77.0,59.0,0.22,0.0
5753,2015,10,2,3,58.1,55.8,1011.5,995.9,5.1,12.0,15.9,28.9,59.0,55.4,0.52,0.0
5754,2015,10,3,3,56.9,55.0,1011.0,995.4,4.2,11.0,15.9,24.1,63.0,53.1,2.58,0.0
5755,2015,10,4,3,64.8,62.3,1012.0,996.6,5.5,14.4,21.0,29.9,69.1,53.1,0.47,0.0
5756,2015,10,5,3,58.6,55.7,1015.5,999.8,7.4,11.7,15.9,26.0,69.1,55.9,0.03,0.0
5757,2015,10,6,3,60.6,52.0,1016.9,1.2,9.9,6.4,12.0,19.0,73.0,51.1,0.12,0.0
5758,2015,10,7,3,63.5,55.6,1017.2,1.5,10.0,0.2,2.9,0.0,81.0,51.1,0.0,0.0
5759,2015,10,8,3,67.8,60.2,1019.3,3.7,10.0,1.8,7.0,0.0,82.9,52.0,0.0,0.0
5760,2015,10,9,3,70.2,61.3,1018.2,2.7,10.0,6.5,14.0,20.0,82.9,57.0,0.0,0.0
5761,2015,10,10,3,64.7,60.1,1016.1,0.6,9.0,5.9,14.0,20.0,82.0,57.0,0.0,0.0
5762,2015,10,11,3,60.4,51.8,1015.6,0.1,10.0,5.3,8.9,14.0,72.0,52.0,0.18,0.0
5763,2015,10,12,3,62.2,54.5,1011.9,996.4,10.0,1.2,7.0,0.0,78.1,51.1,0.0,0.0
5764,2015,10,13,3,66.6,59.6,1006.6,991.2,10.0,8.3,13.0,0.0,79.0,51.1,0.0,0.0
5765,2015,10,14,3,64.7,53.7,1010.4,994.9,10.0,3.2,8.0,15.9,79.0,52.0,0.0,0.0
5766,2015,10,15,3,59.3,46.2,1016.5,1.6,10.0,2.3,8.0,0.0,77.0,46.9,0.0,0.0
5767,2015,10,16,3,57.7,49.4,1018.7,3.0,10.0,1.4,5.1,0.0,73.0,50.0,0.0,0.0
5768,2015,10,17,3,53.3,40.0,1021.9,6.1,9.8,2.2,8.9,0.0,68.0,39.0,0.01,0.0
5769,2015,10,18,3,47.2,30.4,1027.4,11.4,10.0,3.5,8.9,15.9,66.9,33.1,0.0,0.0
5770,2015,10,19,3,44.5,32.6,1031.9,15.7,10.0,1.9,8.9,0.0,60.1,32.0,0.0,0.0
5771,2015,10,20,3,49.0,36.6,1029.6,13.5,10.0,2.6,8.0,0.0,70.0,32.0,0.0,0.0
5772,2015,10,21,3,54.3,40.6,1027.4,11.5,10.0,1.2,5.1,0.0,75.9,34.0,0.0,0.0
5773,2015,10,22,3,57.8,46.4,1025.6,9.8,10.0,1.8,8.0,0.0,79.0,37.9,0.0,0.0
5774,2015,10,23,3,62.3,53.3,1021.8,6.0,10.0,2.8,9.9,0.0,79.0,41.0,0.0,0.0
5775,2015,10,24,3,61.5,52.2,1023.9,8.2,10.0,4.7,8.9,0.0,79.0,48.9,0.0,0.0
5776,2015,10,25,3,63.0,54.8,1021.4,5.7,10.0,2.8,8.9,0.0,77.0,51.1,0.0,0.0
5777,2015,10,26,3,59.0,47.2,1026.1,10.3,10.0,8.0,13.0,17.1,77.0,54.0,0.0,0.0
5778,2015,10,27,3,53.1,49.6,1027.2,11.2,8.5,8.2,12.0,17.1,64.0,50.0,0.1,0.0
5779,2015,10,28,3,66.5,64.6,1014.7,999.0,5.9,9.1,14.0,20.0,73.4,59.0,0.43,0.0
5780,2015,10,29,3,68.4,63.1,1008.1,992.7,9.3,7.4,13.0,19.0,73.9,61.0,0.4,0.0
5781,2015,10,30,3,58.8,48.1,1014.5,998.9,9.5,2.5,8.0,0.0,73.9,48.0,0.05,0.0
5782,2015,10,31,3,52.0,43.0,1021.6,5.8,10.0,2.3,5.1,0.0,68.0,39.9,0.0,0.0
5783,2015,11,1,3,58.7,54.3,1018.0,2.2,8.3,2.5,7.0,0.0,66.0,39.9,0.0,0.0
5784,2015,11,2,3,63.3,61.8,1017.6,1.8,2.7,2.8,8.0,0.0,66.0,55.0,0.58,0.0
5785,2015,11,3,3,61.2,59.3,1020.6,5.0,1.8,5.3,8.0,0.0,66.0,59.0,1.6,0.0
5786,2015,11,4,3,62.5,57.2,1024.6,8.8,9.1,2.7,7.0,0.0,70.0,59.0,0.02,0.0
5787,2015,11,5,3,65.4,62.9,1024.6,8.9,4.5,1.7,5.1,0.0,73.9,59.0,0.0,0.0
5788,2015,11,6,3,67.9,65.0,1021.0,5.8,6.0,7.2,19.0,24.1,75.2,62.6,0.0,0.0
5789,2015,11,7,3,69.9,67.8,1018.5,3.0,7.0,5.6,12.0,0.0,75.9,63.0,0.0,0.0
5790,2015,11,8,3,56.1,42.1,1026.1,10.3,10.0,7.7,15.0,21.0,72.0,50.0,0.54,0.0
5791,2015,11,9,3,50.5,45.7,1025.4,9.8,6.0,7.5,12.0,17.1,59.0,46.9,0.15,0.0
5792,2015,11,10,3,56.9,53.9,1015.4,999.8,3.7,2.8,8.0,0.0,69.1,46.9,1.42,0.0
5793,2015,11,11,3,56.4,46.2,1015.3,999.6,10.0,1.7,5.1,0.0,69.1,46.0,0.1,0.0
5794,2015,11,12,3,57.8,50.4,1012.4,996.7,10.0,5.4,19.0,24.1,77.0,45.0,0.0,0.0
5795,2015,11,13,3,58.3,37.5,1012.9,997.2,10.0,5.7,13.0,19.0,77.0,45.0,0.0,0.0
5796,2015,11,14,3,47.6,24.9,1022.9,7.0,10.0,3.2,11.1,15.9,66.0,34.0,0.0,0.0
5797,2015,11,15,3,44.7,31.0,1029.5,13.3,10.0,0.7,5.1,0.0,64.0,30.9,0.0,0.0
5798,2015,11,16,3,48.3,34.1,1027.3,11.3,10.0,0.5,4.1,0.0,64.9,30.9,0.0,0.0
5799,2015,11,17,3,51.3,37.2,1026.3,10.3,10.0,1.8,7.0,0.0,66.9,36.0,0.0,0.0
5800,2015,11,18,3,61.4,53.1,1025.2,9.5,9.4,7.6,11.1,15.9,72.0,53.6,0.0,0.0
5801,2015,11,19,3,67.7,64.9,1017.8,1.8,7.9,8.1,14.0,22.0,73.0,53.1,1.49,0.0
5802,2015,11,20,3,57.8,43.7,1020.1,4.4,9.8,2.8,9.9,18.1,73.0,46.9,0.37,0.0
5803,2015,11,21,3,45.5,33.4,1021.9,5.9,10.0,1.1,7.0,0.0,62.1,32.0,0.0,0.0
5804,2015,11,22,3,49.4,38.0,1014.7,998.9,10.0,2.8,8.9,14.0,60.1,32.0,0.0,0.0
5805,2015,11,23,3,38.2,21.9,1021.2,5.1,10.0,2.1,7.0,0.0,52.0,28.9,0.0,0.0
5806,2015,11,24,3,39.0,25.2,1028.7,12.4,10.0,0.5,5.1,0.0,57.0,27.0,0.0,0.0
5807,2015,11,25,3,43.5,30.8,1035.4,19.1,10.0,1.8,8.9,0.0,59.0,27.0,0.0,0.0
5808,2015,11,26,3,51.1,41.9,1039.1,22.9,10.0,2.7,8.0,0.0,70.0,30.0,0.0,0.0
5809,2015,11,27,3,55.3,48.5,1033.8,17.8,9.9,1.6,6.0,0.0,71.1,39.0,0.0,0.0
5810,2015,11,28,3,55.4,49.5,1025.5,9.6,9.1,1.5,8.0,0.0,71.1,43.0,0.0,0.0
5811,2015,11,29,3,60.2,51.9,1021.2,5.4,10.0,0.6,4.1,0.0,73.9,45.0,0.0,0.0
5812,2015,11,30,3,52.6,49.7,1022.6,6.8,6.6,6.0,9.9,15.9,73.9,46.0,0.55,0.0
5813,2015,12,1,3,46.6,44.8,1021.1,5.1,3.1,1.8,6.0,0.0,53.6,42.8,0.36,0.0
5814,2015,12,2,3,56.4,55.2,1013.1,997.7,2.7,5.1,11.1,0.0,64.0,43.0,0.04,0.0
5815,2015,12,3,3,51.9,38.3,1016.6,0.8,10.0,5.6,12.0,18.1,64.0,44.1,0.04,0.0
5816,2015,12,4,3,42.6,28.8,1031.5,15.3,10.0,2.1,7.0,0.0,57.9,33.1,0.0,0.0
5817,2015,12,5,3,40.2,31.9,1036.7,20.3,9.0,3.1,13.0,15.9,55.9,28.9,0.0,0.0
5818,2015,12,6,3,42.5,34.7,1034.2,17.9,8.6,1.0,4.1,0.0,60.1,28.9,0.0,0.0
5819,2015,12,7,3,49.8,41.8,1023.6,7.7,10.0,0.9,4.1,0.0,57.0,46.0,0.0,0.0
5820,2015,12,8,3,47.0,42.1,1020.7,4.7,6.5,1.7,8.0,0.0,61.0,36.0,0.0,0.0
5821,2015,12,9,3,49.7,45.1,1019.2,3.7,4.3,3.9,13.0,0.0,64.0,36.0,0.0,0.0
5822,2015,12,10,3,55.0,46.7,1015.9,0.2,8.6,2.3,8.9,0.0,66.9,42.1,0.0,0.0
5823,2015,12,11,3,59.0,49.9,1016.4,0.6,10.0,6.2,9.9,0.0,71.1,44.1,0.0,0.0
5824,2015,12,12,3,60.7,56.0,1021.4,5.9,6.8,4.5,8.9,0.0,75.0,50.0,0.0,0.0
5825,2015,12,13,3,60.0,55.1,1022.7,7.1,8.1,1.5,7.0,0.0,75.0,50.0,0.0,0.0
5826,2015,12,14,3,66.0,61.2,1013.5,998.3,9.4,6.8,15.9,21.0,75.0,50.0,0.0,0.0
5827,2015,12,15,3,63.9,54.3,1007.4,991.9,10.0,8.6,20.0,26.0,75.0,52.0,0.04,0.0
5828,2015,12,16,3,52.7,44.2,1015.9,0.2,10.0,3.2,8.9,0.0,72.0,43.0,0.0,0.0
5829,2015,12,17,3,54.3,51.0,1012.9,996.6,6.0,2.2,8.9,19.0,64.9,43.0,0.01,0.0
5830,2015,12,18,3,55.8,48.9,1009.8,993.7,6.3,3.6,13.0,25.1,59.0,46.0,1.04,0.0
5831,2015,12,19,3,38.8,18.2,1025.7,9.5,10.0,7.4,13.0,22.0,59.0,26.1,0.16,0.0
5832,2015,12,20,3,38.5,23.0,1033.4,17.1,10.0,2.2,5.1,0.0,54.0,26.1,0.0,0.0
5833,2015,12,21,0,45.3,33.5,1029.8,13.6,10.0,1.0,5.1,0.0,57.0,27.0,0.0,0.0
5834,2015,12,22,0,57.4,54.4,1019.3,3.4,7.5,4.3,11.1,20.0,64.9,51.1,0.23,0.0
5835,2015,12,23,0,64.9,63.3,1015.7,0.2,5.1,6.1,20.0,29.9,73.0,51.1,1.1,0.0
5836,2015,12,24,0,71.1,66.7,1017.4,1.6,9.7,11.5,15.9,22.9,77.0,61.0,1.05,0.0
5837,2015,12,25,0,70.5,66.7,1022.9,7.2,9.9,8.7,13.0,18.1,77.0,66.0,0.04,0.0
5838,2015,12,26,0,67.5,65.2,1024.6,8.9,6.2,2.8,7.0,0.0,73.9,63.0,0.0,0.0
5839,2015,12,27,0,68.4,64.2,1021.1,5.9,8.1,6.9,15.9,22.0,75.9,63.0,0.02,0.0
5840,2015,12,28,0,62.1,60.3,1019.4,4.1,6.5,8.2,17.1,25.1,75.9,51.1,0.0,0.0
5841,2015,12,29,0,58.2,55.7,1017.3,1.4,4.3,4.2,13.0,18.1,73.9,51.1,0.25,0.0
5842,2015,12,30,0,65.8,64.2,1020.7,5.4,5.1,3.2,9.9,0.0,73.9,53.1,0.01,0.0
5843,2015,12,31,0,62.7,60.5,1019.3,3.7,6.7,5.7,9.9,15.9,66.9,55.0,1.78,0.0
5844,2016,1,1,0,49.1,40.7,1020.6,4.8,9.3,2.5,6.0,0.0,66.0,45.0,0.47,0.0
5845,2016,1,2,0,42.7,28.9,1022.2,6.1,10.0,1.5,6.0,0.0,52.0,32.0,0.0,0.0
5846,2016,1,3,0,39.7,30.0,1017.0,0.9,10.0,2.9,7.0,0.0,53.1,30.9,0.0,0.0
5847,2016,1,4,0,37.7,26.2,1017.1,1.1,10.0,3.9,11.1,18.1,53.1,30.9,0.0,0.0
5848,2016,1,5,0,29.3,9.5,1032.5,16.0,10.0,5.4,8.9,18.1,43.0,24.1,0.0,0.0
5849,2016,1,6,0,29.8,15.5,1034.9,18.3,10.0,2.8,7.0,0.0,45.0,21.0,0.0,0.0
5850,2016,1,7,0,40.2,34.1,1026.0,9.7,7.0,4.8,8.0,0.0,44.1,37.0,0.0,0.0
5851,2016,1,8,0,42.3,41.0,1019.8,3.6,3.3,3.8,8.9,0.0,46.9,37.0,0.0,0.0
5852,2016,1,9,0,47.1,45.7,1017.6,1.7,2.2,3.6,8.9,0.0,51.1,39.9,0.06,0.0
5853,2016,1,10,0,56.3,49.7,1004.9,989.6,7.4,10.7,21.0,28.0,63.0,45.0,0.21,0.0
5854,2016,1,11,0,37.3,17.6,1017.7,1.7,10.0,4.6,8.9,21.0,63.0,27.0,0.05,0.0
5855,2016,1,12,0,37.5,18.5,1017.6,1.5,10.0,6.6,19.0,28.0,54.0,27.0,0.0,0.0
5856,2016,1,13,0,37.6,11.8,1019.7,3.9,10.0,3.6,7.0,15.9,54.0,27.0,0.0,0.0
5857,2016,1,14,0,39.5,20.8,1018.9,2.8,10.0,4.3,12.0,17.1,60.1,27.0,0.0,0.0
5858,2016,1,15,0,44.2,33.3,1012.1,996.3,9.5,4.6,14.0,0.0,60.1,27.0,0.0,0.0
5859,2016,1,16,0,49.2,44.3,1003.6,987.6,8.3,6.7,9.9,18.1,61.0,35.1,0.37,0.0
5860,2016,1,17,0,40.1,32.4,1010.0,994.0,8.9,4.3,7.0,0.0,61.0,33.1,0.0,0.0
5861,2016,1,18,0,31.6,17.9,1016.5,0.3,10.0,3.6,9.9,17.1,42.1,27.0,0.13,0.0
5862,2016,1,19,0,24.3,1.4,1026.9,10.4,10.0,4.1,9.9,15.9,35.1,18.0,0.0,0.0
5863,2016,1,20,0,26.7,7.2,1027.7,11.2,10.0,2.6,9.9,18.1,39.0,18.0,0.0,0.0
5864,2016,1,21,0,34.1,22.4,1023.7,7.4,9.9,3.6,8.0,15.0,44.1,18.0,0.0,0.0
